id,genre,instrument,mood/theme
gJS_sFM_c01_d03_mJS0_ch01_8,reggae,"drummachine,drums,piano",energetic
gJS_sFM_c01_d03_mJS0_ch01_9,reggae,"synthesizer,drums,drummachine",energetic
gJS_sBM_c01_d01_mJS1_ch03_1,instrumentalpop,"bass,drummachine,synthesizer",energetic
gJS_sBM_c01_d01_mJS1_ch03_2,newage,"bass,guitar,piano",film
gJS_sBM_c01_d01_mJS1_ch04_1,instrumentalpop,"bass,drummachine,synthesizer",energetic
gJS_sBM_c01_d01_mJS1_ch04_2,newage,"bass,guitar,piano",film
gJS_sBM_c01_d01_mJS1_ch05_1,instrumentalpop,"bass,drummachine,synthesizer",energetic
gJS_sBM_c01_d01_mJS1_ch05_2,newage,"bass,guitar,piano",film
gJS_sBM_c01_d01_mJS1_ch06_1,instrumentalpop,"bass,drummachine,synthesizer",energetic
gJS_sBM_c01_d01_mJS1_ch06_2,newage,"bass,guitar,piano",film
gJS_sBM_c01_d01_mJS1_ch07_1,instrumentalpop,"bass,drummachine,synthesizer",energetic
gJS_sBM_c01_d01_mJS1_ch07_2,newage,"bass,guitar,piano",film
gJS_sBM_c01_d01_mJS1_ch08_1,instrumentalpop,"bass,drummachine,synthesizer",energetic
gJS_sBM_c01_d01_mJS1_ch08_2,newage,"bass,guitar,piano",film
gJS_sBM_c01_d01_mJS1_ch09_1,instrumentalpop,"bass,drummachine,synthesizer",energetic
gJS_sBM_c01_d01_mJS1_ch09_2,newage,"bass,guitar,piano",film
gJS_sBM_c01_d01_mJS1_ch10_1,instrumentalpop,"bass,drummachine,synthesizer",energetic
gJS_sBM_c01_d01_mJS1_ch10_2,newage,"bass,guitar,piano",film
gJS_sBM_c01_d02_mJS1_ch03_1,instrumentalpop,"bass,drummachine,synthesizer",energetic
gJS_sBM_c01_d02_mJS1_ch03_2,newage,"bass,guitar,piano",film
gJS_sBM_c01_d02_mJS1_ch04_1,instrumentalpop,"bass,drummachine,synthesizer",energetic
gJS_sBM_c01_d02_mJS1_ch04_2,newage,"bass,guitar,piano",film
gJS_sBM_c01_d02_mJS1_ch05_1,instrumentalpop,"bass,drummachine,synthesizer",energetic
gJS_sBM_c01_d02_mJS1_ch05_2,newage,"bass,guitar,piano",film
gJS_sBM_c01_d02_mJS1_ch06_1,instrumentalpop,"bass,drummachine,synthesizer",energetic
gJS_sBM_c01_d02_mJS1_ch06_2,newage,"bass,guitar,piano",film
gJS_sBM_c01_d02_mJS1_ch07_1,instrumentalpop,"bass,drummachine,synthesizer",energetic
gJS_sBM_c01_d02_mJS1_ch07_2,newage,"bass,guitar,piano",film
gJS_sBM_c01_d02_mJS1_ch08_1,instrumentalpop,"bass,drummachine,synthesizer",energetic
gJS_sBM_c01_d02_mJS1_ch08_2,newage,"bass,guitar,piano",film
gJS_sBM_c01_d02_mJS1_ch09_1,instrumentalpop,"bass,drummachine,synthesizer",energetic
gJS_sBM_c01_d02_mJS1_ch09_2,newage,"bass,guitar,piano",film
gJS_sBM_c01_d02_mJS1_ch10_1,instrumentalpop,"bass,drummachine,synthesizer",energetic
gJS_sBM_c01_d02_mJS1_ch10_2,newage,"bass,guitar,piano",film
gJS_sFM_c01_d01_mJS1_ch02_1,instrumentalpop,"bass,drummachine,piano",energetic
gJS_sFM_c01_d01_mJS1_ch02_2,newage,"bass,guitar,piano",film
gJS_sFM_c01_d01_mJS1_ch02_3,newage,"synthesizer,bass,drums",energetic
gJS_sFM_c01_d01_mJS1_ch02_4,newage,"synthesizer,drums,guitar",energetic
gJS_sFM_c01_d01_mJS1_ch02_5,newage,"synthesizer,bass,strings",energetic
gJS_sFM_c01_d01_mJS1_ch02_6,newage,"synthesizer,piano,guitar",film
gJS_sFM_c01_d01_mJS1_ch02_7,newage,"synthesizer,piano,guitar",film
gJS_sFM_c01_d01_mJS1_ch02_8,newage,"synthesizer,guitar,piano",emotional
gJS_sFM_c01_d01_mJS1_ch07_1,instrumentalpop,"bass,drummachine,piano",energetic
gJS_sFM_c01_d01_mJS1_ch07_2,newage,"bass,guitar,piano",film
gJS_sFM_c01_d01_mJS1_ch07_3,newage,"synthesizer,bass,drums",energetic
gJS_sFM_c01_d01_mJS1_ch07_4,newage,"synthesizer,drums,guitar",energetic
gJS_sFM_c01_d01_mJS1_ch07_5,newage,"synthesizer,bass,strings",energetic
gJS_sFM_c01_d01_mJS1_ch07_6,newage,"synthesizer,piano,guitar",film
gJS_sFM_c01_d01_mJS1_ch07_7,newage,"synthesizer,piano,guitar",film
gJS_sFM_c01_d01_mJS1_ch07_8,newage,"synthesizer,guitar,piano",emotional
gJS_sFM_c01_d02_mJS1_ch02_1,instrumentalpop,"bass,drummachine,piano",energetic
gJS_sFM_c01_d02_mJS1_ch02_2,newage,"bass,guitar,piano",film
gJS_sFM_c01_d02_mJS1_ch02_3,newage,"synthesizer,bass,drums",energetic
gJS_sFM_c01_d02_mJS1_ch02_4,newage,"synthesizer,drums,guitar",energetic
gJS_sFM_c01_d02_mJS1_ch02_5,newage,"synthesizer,bass,strings",energetic
gJS_sFM_c01_d02_mJS1_ch02_6,newage,"synthesizer,piano,guitar",film
gJS_sFM_c01_d02_mJS1_ch02_7,newage,"synthesizer,piano,guitar",film
gJS_sFM_c01_d02_mJS1_ch02_8,newage,"synthesizer,guitar,piano",emotional
gJS_sFM_c01_d02_mJS1_ch11_1,instrumentalpop,"bass,drummachine,piano",energetic
gJS_sFM_c01_d02_mJS1_ch11_2,newage,"bass,guitar,piano",film
gJS_sFM_c01_d02_mJS1_ch11_3,newage,"synthesizer,bass,drums",energetic
gJS_sFM_c01_d02_mJS1_ch11_4,newage,"synthesizer,drums,guitar",energetic
gJS_sFM_c01_d02_mJS1_ch11_5,newage,"synthesizer,bass,strings",energetic
gJS_sFM_c01_d02_mJS1_ch11_6,newage,"synthesizer,piano,guitar",film
gJS_sFM_c01_d02_mJS1_ch11_7,newage,"synthesizer,piano,guitar",film
gJS_sFM_c01_d02_mJS1_ch11_8,newage,"synthesizer,guitar,piano",emotional
gJS_sFM_c01_d03_mJS1_ch02_1,instrumentalpop,"bass,drummachine,piano",energetic
gJS_sFM_c01_d03_mJS1_ch02_2,newage,"bass,guitar,piano",film
gJS_sFM_c01_d03_mJS1_ch02_3,newage,"synthesizer,bass,drums",energetic
gJS_sFM_c01_d03_mJS1_ch02_4,newage,"synthesizer,drums,guitar",energetic
gJS_sFM_c01_d03_mJS1_ch02_5,newage,"synthesizer,bass,strings",energetic
gJS_sFM_c01_d03_mJS1_ch02_6,newage,"synthesizer,piano,guitar",film
gJS_sFM_c01_d03_mJS1_ch02_7,newage,"synthesizer,piano,guitar",film
gJS_sFM_c01_d03_mJS1_ch02_8,newage,"synthesizer,guitar,piano",emotional
gJS_sBM_c01_d01_mJS2_ch03_1,instrumentalpop,"piano,violin,strings",energetic
gJS_sBM_c01_d01_mJS2_ch03_2,newage,"drums,strings,synthesizer",energetic
gJS_sBM_c01_d01_mJS2_ch04_1,instrumentalpop,"piano,violin,strings",energetic
gJS_sBM_c01_d01_mJS2_ch04_2,newage,"drums,strings,synthesizer",energetic
gJS_sBM_c01_d01_mJS2_ch05_1,instrumentalpop,"piano,violin,strings",energetic
gJS_sBM_c01_d01_mJS2_ch05_2,newage,"drums,strings,synthesizer",energetic
gJS_sBM_c01_d01_mJS2_ch06_1,instrumentalpop,"piano,violin,strings",energetic
gJS_sBM_c01_d01_mJS2_ch06_2,newage,"drums,strings,synthesizer",energetic
gJS_sBM_c01_d01_mJS2_ch07_1,instrumentalpop,"piano,violin,strings",energetic
gJS_sBM_c01_d01_mJS2_ch07_2,newage,"drums,strings,synthesizer",energetic
gJS_sBM_c01_d01_mJS2_ch08_1,instrumentalpop,"piano,violin,strings",energetic
gJS_sBM_c01_d01_mJS2_ch08_2,newage,"drums,strings,synthesizer",energetic
gJS_sBM_c01_d01_mJS2_ch09_1,instrumentalpop,"piano,violin,strings",energetic
gJS_sBM_c01_d01_mJS2_ch09_2,newage,"drums,strings,synthesizer",energetic
gJS_sBM_c01_d01_mJS2_ch10_1,instrumentalpop,"piano,violin,strings",energetic
gJS_sBM_c01_d01_mJS2_ch10_2,newage,"drums,strings,synthesizer",energetic
gJS_sBM_c01_d03_mJS2_ch03_1,instrumentalpop,"piano,violin,strings",energetic
gJS_sBM_c01_d03_mJS2_ch03_2,newage,"drums,strings,synthesizer",energetic
gJS_sBM_c01_d03_mJS2_ch04_1,instrumentalpop,"piano,violin,strings",energetic
gJS_sBM_c01_d03_mJS2_ch04_2,newage,"drums,strings,synthesizer",energetic
gJS_sBM_c01_d03_mJS2_ch05_1,instrumentalpop,"piano,violin,strings",energetic
gJS_sBM_c01_d03_mJS2_ch05_2,newage,"drums,strings,synthesizer",energetic
gJS_sBM_c01_d03_mJS2_ch06_1,instrumentalpop,"piano,violin,strings",energetic
gJS_sBM_c01_d03_mJS2_ch06_2,newage,"drums,strings,synthesizer",energetic
gJS_sBM_c01_d03_mJS2_ch07_1,instrumentalpop,"piano,violin,strings",energetic
gJS_sBM_c01_d03_mJS2_ch07_2,newage,"drums,strings,synthesizer",energetic
gJS_sBM_c01_d03_mJS2_ch08_1,instrumentalpop,"piano,violin,strings",energetic
gJS_sBM_c01_d03_mJS2_ch08_2,newage,"drums,strings,synthesizer",energetic
gJS_sBM_c01_d03_mJS2_ch09_1,instrumentalpop,"piano,violin,strings",energetic
gJS_sBM_c01_d03_mJS2_ch09_2,newage,"drums,strings,synthesizer",energetic
gJS_sBM_c01_d03_mJS2_ch10_1,instrumentalpop,"piano,violin,strings",energetic
gJS_sBM_c01_d03_mJS2_ch10_2,newage,"drums,strings,synthesizer",energetic
gJS_sFM_c01_d01_mJS2_ch03_1,instrumentalpop,"piano,strings,violin",energetic
gJS_sFM_c01_d01_mJS2_ch03_2,newage,"violin,strings,piano",film
gJS_sFM_c01_d01_mJS2_ch03_3,newage,"drums,strings,bass",energetic
gJS_sFM_c01_d01_mJS2_ch03_4,instrumentalpop,"guitar,piano,bass",energetic
gJS_sFM_c01_d01_mJS2_ch03_5,newage,"strings,violin,synthesizer",film
gJS_sFM_c01_d01_mJS2_ch03_6,newage,"violin,strings,drums",energetic
gJS_sFM_c01_d01_mJS2_ch03_7,newage,"violin,drums,synthesizer",energetic
gJS_sFM_c01_d01_mJS2_ch03_8,newage,"synthesizer,violin,strings",energetic
gJS_sFM_c01_d02_mJS2_ch03_1,instrumentalpop,"piano,strings,violin",energetic
gJS_sFM_c01_d02_mJS2_ch03_2,newage,"violin,strings,piano",film
gJS_sFM_c01_d02_mJS2_ch03_3,newage,"drums,strings,bass",energetic
gJS_sFM_c01_d02_mJS2_ch03_4,instrumentalpop,"guitar,piano,bass",energetic
gJS_sFM_c01_d02_mJS2_ch03_5,newage,"strings,violin,synthesizer",film
gJS_sFM_c01_d02_mJS2_ch03_6,newage,"violin,strings,drums",energetic
gJS_sFM_c01_d02_mJS2_ch03_7,newage,"violin,drums,synthesizer",energetic
gJS_sFM_c01_d02_mJS2_ch03_8,newage,"synthesizer,violin,strings",energetic
gJS_sFM_c01_d03_mJS2_ch03_1,instrumentalpop,"piano,strings,violin",energetic
gJS_sFM_c01_d03_mJS2_ch03_2,newage,"violin,strings,piano",film
gJS_sFM_c01_d03_mJS2_ch03_3,newage,"drums,strings,bass",energetic
gJS_sFM_c01_d03_mJS2_ch03_4,instrumentalpop,"guitar,piano,bass",energetic
gJS_sFM_c01_d03_mJS2_ch03_5,newage,"strings,violin,synthesizer",film
gJS_sFM_c01_d03_mJS2_ch03_6,newage,"violin,strings,drums",energetic
gJS_sFM_c01_d03_mJS2_ch03_7,newage,"violin,drums,synthesizer",energetic
gJS_sFM_c01_d03_mJS2_ch03_8,newage,"synthesizer,violin,strings",energetic
gJS_sBM_c01_d02_mJS4_ch03_1,reggae,"drummachine,bass,piano",energetic
gJS_sBM_c01_d02_mJS4_ch03_2,newage,"drums,drummachine,synthesizer",film
gJS_sBM_c01_d02_mJS4_ch04_1,reggae,"drummachine,bass,piano",energetic
gJS_sBM_c01_d02_mJS4_ch04_2,newage,"drums,drummachine,synthesizer",film
gJS_sBM_c01_d02_mJS4_ch05_1,reggae,"drummachine,bass,piano",energetic
gJS_sBM_c01_d02_mJS4_ch05_2,newage,"drums,drummachine,synthesizer",film
gJS_sBM_c01_d02_mJS4_ch06_1,reggae,"drummachine,bass,piano",energetic
gJS_sBM_c01_d02_mJS4_ch06_2,newage,"drums,drummachine,synthesizer",film
gJS_sBM_c01_d02_mJS4_ch07_1,reggae,"drummachine,bass,piano",energetic
gJS_sBM_c01_d02_mJS4_ch07_2,newage,"drums,drummachine,synthesizer",film
gJS_sBM_c01_d02_mJS4_ch08_1,reggae,"drummachine,bass,piano",energetic
gJS_sBM_c01_d02_mJS4_ch08_2,newage,"drums,drummachine,synthesizer",film
gJS_sBM_c01_d02_mJS4_ch09_1,reggae,"drummachine,bass,piano",energetic
gJS_sBM_c01_d02_mJS4_ch09_2,newage,"drums,drummachine,synthesizer",film
gJS_sBM_c01_d02_mJS4_ch10_1,reggae,"drummachine,bass,piano",energetic
gJS_sBM_c01_d02_mJS4_ch10_2,newage,"drums,drummachine,synthesizer",film
gJS_sBM_c01_d03_mJS4_ch03_1,reggae,"drummachine,bass,piano",energetic
gJS_sBM_c01_d03_mJS4_ch03_2,newage,"drums,drummachine,synthesizer",film
gJS_sBM_c01_d03_mJS4_ch04_1,reggae,"drummachine,bass,piano",energetic
gJS_sBM_c01_d03_mJS4_ch04_2,newage,"drums,drummachine,synthesizer",film
gJS_sBM_c01_d03_mJS4_ch05_1,reggae,"drummachine,bass,piano",energetic
gJS_sBM_c01_d03_mJS4_ch05_2,newage,"drums,drummachine,synthesizer",film
gJS_sBM_c01_d03_mJS4_ch06_1,reggae,"drummachine,bass,piano",energetic
gJS_sBM_c01_d03_mJS4_ch06_2,newage,"drums,drummachine,synthesizer",film
gJS_sBM_c01_d03_mJS4_ch07_1,reggae,"drummachine,bass,piano",energetic
gJS_sBM_c01_d03_mJS4_ch07_2,newage,"drums,drummachine,synthesizer",film
gJS_sBM_c01_d03_mJS4_ch08_1,reggae,"drummachine,bass,piano",energetic
gJS_sBM_c01_d03_mJS4_ch08_2,newage,"drums,drummachine,synthesizer",film
gJS_sBM_c01_d03_mJS4_ch09_1,reggae,"drummachine,bass,piano",energetic
gJS_sBM_c01_d03_mJS4_ch09_2,newage,"drums,drummachine,synthesizer",film
gJS_sBM_c01_d03_mJS4_ch10_1,reggae,"drummachine,bass,piano",energetic
gJS_sBM_c01_d03_mJS4_ch10_2,newage,"drums,drummachine,synthesizer",film
gJS_sFM_c01_d01_mJS4_ch05_1,reggae,"drummachine,bass,piano",energetic
gJS_sFM_c01_d01_mJS4_ch05_2,reggae,"synthesizer,drummachine,drums",film
gJS_sFM_c01_d01_mJS4_ch05_3,newage,"synthesizer,drummachine,drums",film
gJS_sFM_c01_d01_mJS4_ch05_4,newage,"drums,synthesizer,drummachine",energetic
gJS_sFM_c01_d01_mJS4_ch05_5,newage,"synthesizer,piano,drummachine",film
gJS_sFM_c01_d01_mJS4_ch05_6,newage,"drums,synthesizer,drummachine",energetic
gJS_sFM_c01_d02_mJS4_ch09_1,reggae,"drummachine,bass,piano",energetic
gJS_sFM_c01_d02_mJS4_ch09_2,reggae,"synthesizer,drummachine,drums",film
gJS_sFM_c01_d02_mJS4_ch09_3,newage,"synthesizer,drummachine,drums",film
gJS_sFM_c01_d02_mJS4_ch09_4,newage,"drums,synthesizer,drummachine",energetic
gJS_sFM_c01_d02_mJS4_ch09_5,newage,"synthesizer,piano,drummachine",film
gJS_sFM_c01_d02_mJS4_ch09_6,newage,"drums,synthesizer,drummachine",energetic
gJS_sFM_c01_d03_mJS4_ch12_1,reggae,"drummachine,bass,piano",energetic
gJS_sFM_c01_d03_mJS4_ch12_2,reggae,"synthesizer,drummachine,drums",film
gJS_sFM_c01_d03_mJS4_ch12_3,newage,"synthesizer,drummachine,drums",film
gJS_sFM_c01_d03_mJS4_ch12_4,newage,"drums,synthesizer,drummachine",energetic
gJS_sFM_c01_d03_mJS4_ch12_5,newage,"synthesizer,piano,drummachine",film
gJS_sFM_c01_d03_mJS4_ch12_6,newage,"drums,synthesizer,drummachine",energetic
gJS_sBM_c01_d02_mJS5_ch03_1,instrumentalpop,"drummachine,piano,drums",energetic
gJS_sBM_c01_d02_mJS5_ch04_1,instrumentalpop,"drummachine,piano,drums",energetic
gJS_sBM_c01_d02_mJS5_ch05_1,instrumentalpop,"drummachine,piano,drums",energetic
gJS_sBM_c01_d02_mJS5_ch06_1,instrumentalpop,"drummachine,piano,drums",energetic
gJS_sBM_c01_d02_mJS5_ch07_1,instrumentalpop,"drummachine,piano,drums",energetic
gJS_sBM_c01_d02_mJS5_ch08_1,instrumentalpop,"drummachine,piano,drums",energetic
gJS_sBM_c01_d02_mJS5_ch09_1,instrumentalpop,"drummachine,piano,drums",energetic
gJS_sBM_c01_d02_mJS5_ch10_1,instrumentalpop,"drummachine,piano,drums",energetic
gJS_sBM_c01_d03_mJS5_ch03_1,instrumentalpop,"drummachine,piano,drums",energetic
gJS_sBM_c01_d03_mJS5_ch04_1,instrumentalpop,"drummachine,piano,drums",energetic
gJS_sBM_c01_d03_mJS5_ch05_1,instrumentalpop,"drummachine,piano,drums",energetic
gJS_sBM_c01_d03_mJS5_ch06_1,instrumentalpop,"drummachine,piano,drums",energetic
gJS_sBM_c01_d03_mJS5_ch07_1,instrumentalpop,"drummachine,piano,drums",energetic
gJS_sBM_c01_d03_mJS5_ch08_1,instrumentalpop,"drummachine,piano,drums",energetic
gJS_sBM_c01_d03_mJS5_ch09_1,instrumentalpop,"drummachine,piano,drums",energetic
gJS_sBM_c01_d03_mJS5_ch10_1,instrumentalpop,"drummachine,piano,drums",energetic
gJS_sFM_c01_d01_mJS5_ch06_1,instrumentalpop,"drummachine,piano,drums",energetic
gJS_sFM_c01_d01_mJS5_ch06_2,reggae,"drums,synthesizer,drummachine",energetic
gJS_sFM_c01_d01_mJS5_ch06_3,reggae,"drums,violin,synthesizer",energetic
gJS_sFM_c01_d01_mJS5_ch06_4,poprock,"drums,synthesizer,guitar",film
gJS_sFM_c01_d01_mJS5_ch06_5,reggae,"guitar,synthesizer,drums",film
gJS_sFM_c01_d01_mJS5_ch06_6,newage,"synthesizer,guitar,drums",energetic
gJS_sFM_c01_d02_mJS5_ch10_1,instrumentalpop,"drummachine,piano,drums",energetic
gJS_sFM_c01_d02_mJS5_ch10_2,reggae,"drums,synthesizer,drummachine",energetic
gJS_sFM_c01_d02_mJS5_ch10_3,reggae,"drums,violin,synthesizer",energetic
gJS_sFM_c01_d02_mJS5_ch10_4,poprock,"drums,synthesizer,guitar",film
gJS_sFM_c01_d02_mJS5_ch10_5,reggae,"guitar,synthesizer,drums",film
gJS_sFM_c01_d02_mJS5_ch10_6,newage,"synthesizer,guitar,drums",energetic
gJS_sFM_c01_d03_mJS5_ch13_1,instrumentalpop,"drummachine,piano,drums",energetic
gJS_sFM_c01_d03_mJS5_ch13_2,reggae,"drums,synthesizer,drummachine",energetic
gJS_sFM_c01_d03_mJS5_ch13_3,reggae,"drums,violin,synthesizer",energetic
gJS_sFM_c01_d03_mJS5_ch13_4,poprock,"drums,synthesizer,guitar",film
gJS_sFM_c01_d03_mJS5_ch13_5,reggae,"guitar,synthesizer,drums",film
gJS_sFM_c01_d03_mJS5_ch13_6,newage,"synthesizer,guitar,drums",energetic
gJS_sFM_c01_d03_mJS5_ch14_1,instrumentalpop,"drummachine,piano,drums",energetic
gJS_sFM_c01_d03_mJS5_ch14_2,reggae,"drums,synthesizer,drummachine",energetic
gJS_sFM_c01_d03_mJS5_ch14_3,reggae,"drums,violin,synthesizer",energetic
gJS_sFM_c01_d03_mJS5_ch14_4,poprock,"drums,synthesizer,guitar",film
gJS_sFM_c01_d03_mJS5_ch14_5,reggae,"guitar,synthesizer,drums",film
gJS_sFM_c01_d03_mJS5_ch14_6,newage,"synthesizer,guitar,drums",energetic
gKR_sBM_c01_d28_mKR0_ch03_1,instrumentalpop,"drummachine,bass,piano",energetic
gKR_sBM_c01_d28_mKR0_ch03_2,poprock,"drums,drummachine,bass",energetic
gKR_sBM_c01_d28_mKR0_ch04_1,instrumentalpop,"drummachine,bass,piano",energetic
gKR_sBM_c01_d28_mKR0_ch04_2,poprock,"drums,drummachine,bass",energetic
gKR_sBM_c01_d28_mKR0_ch05_1,instrumentalpop,"drummachine,bass,piano",energetic
gKR_sBM_c01_d28_mKR0_ch05_2,poprock,"drums,drummachine,bass",energetic
gKR_sBM_c01_d28_mKR0_ch06_1,instrumentalpop,"drummachine,bass,piano",energetic
gKR_sBM_c01_d28_mKR0_ch06_2,poprock,"drums,drummachine,bass",energetic
gKR_sBM_c01_d28_mKR0_ch07_1,instrumentalpop,"drummachine,bass,piano",energetic
gKR_sBM_c01_d28_mKR0_ch07_2,poprock,"drums,drummachine,bass",energetic
gKR_sBM_c01_d28_mKR0_ch08_1,instrumentalpop,"drummachine,bass,piano",energetic
gKR_sBM_c01_d28_mKR0_ch08_2,poprock,"drums,drummachine,bass",energetic
gKR_sBM_c01_d28_mKR0_ch09_1,instrumentalpop,"drummachine,bass,piano",energetic
gKR_sBM_c01_d28_mKR0_ch09_2,poprock,"drums,drummachine,bass",energetic
gKR_sBM_c01_d28_mKR0_ch10_1,instrumentalpop,"drummachine,bass,piano",energetic
gKR_sBM_c01_d28_mKR0_ch10_2,poprock,"drums,drummachine,bass",energetic
gKR_sBM_c01_d29_mKR0_ch03_1,instrumentalpop,"drummachine,bass,piano",energetic
gKR_sBM_c01_d29_mKR0_ch03_2,poprock,"drums,drummachine,bass",energetic
gKR_sBM_c01_d29_mKR0_ch04_1,instrumentalpop,"drummachine,bass,piano",energetic
gKR_sBM_c01_d29_mKR0_ch04_2,poprock,"drums,drummachine,bass",energetic
gKR_sBM_c01_d29_mKR0_ch05_1,instrumentalpop,"drummachine,bass,piano",energetic
gKR_sBM_c01_d29_mKR0_ch05_2,poprock,"drums,drummachine,bass",energetic
gKR_sBM_c01_d29_mKR0_ch06_1,instrumentalpop,"drummachine,bass,piano",energetic
gKR_sBM_c01_d29_mKR0_ch06_2,poprock,"drums,drummachine,bass",energetic
gKR_sBM_c01_d29_mKR0_ch07_1,instrumentalpop,"drummachine,bass,piano",energetic
gKR_sBM_c01_d29_mKR0_ch07_2,poprock,"drums,drummachine,bass",energetic
gKR_sBM_c01_d29_mKR0_ch08_1,instrumentalpop,"drummachine,bass,piano",energetic
gKR_sBM_c01_d29_mKR0_ch08_2,poprock,"drums,drummachine,bass",energetic
gKR_sBM_c01_d29_mKR0_ch09_1,instrumentalpop,"drummachine,bass,piano",energetic
gKR_sBM_c01_d29_mKR0_ch09_2,poprock,"drums,drummachine,bass",energetic
gKR_sBM_c01_d29_mKR0_ch10_1,instrumentalpop,"drummachine,bass,piano",energetic
gKR_sBM_c01_d29_mKR0_ch10_2,poprock,"drums,drummachine,bass",energetic
gKR_sFM_c01_d28_mKR0_ch01_1,instrumentalpop,"drummachine,bass,piano",energetic
gKR_sFM_c01_d28_mKR0_ch01_2,poprock,"drums,drummachine,bass",energetic
gKR_sFM_c01_d28_mKR0_ch01_3,indie,"drummachine,drums,bass",energetic
gKR_sFM_c01_d28_mKR0_ch01_4,reggae,"drums,drummachine,synthesizer",energetic
gKR_sFM_c01_d28_mKR0_ch01_5,poprock,"drums,drummachine,piano",energetic
gKR_sFM_c01_d28_mKR0_ch01_6,indie,"drums,drummachine,bass",energetic
gKR_sFM_c01_d28_mKR0_ch01_7,indie,"drums,drummachine,piano",energetic
gKR_sFM_c01_d28_mKR0_ch01_8,indie,"drums,drummachine,bass",energetic
gKR_sFM_c01_d28_mKR0_ch01_9,indie,"drummachine,drums,bass",energetic
gKR_sFM_c01_d29_mKR0_ch08_1,instrumentalpop,"drummachine,bass,piano",energetic
gKR_sFM_c01_d29_mKR0_ch08_2,poprock,"drums,drummachine,bass",energetic
gKR_sFM_c01_d29_mKR0_ch08_3,indie,"drummachine,drums,bass",energetic
gKR_sFM_c01_d29_mKR0_ch08_4,reggae,"drums,drummachine,synthesizer",energetic
gKR_sFM_c01_d29_mKR0_ch08_5,poprock,"drums,drummachine,piano",energetic
gKR_sFM_c01_d29_mKR0_ch08_6,indie,"drums,drummachine,bass",energetic
gKR_sFM_c01_d29_mKR0_ch08_7,indie,"drums,drummachine,piano",energetic
gKR_sFM_c01_d29_mKR0_ch08_8,indie,"drums,drummachine,bass",energetic
gKR_sFM_c01_d29_mKR0_ch08_9,indie,"drummachine,drums,bass",energetic
gKR_sFM_c01_d30_mKR0_ch15_1,instrumentalpop,"drummachine,bass,piano",energetic
gKR_sFM_c01_d30_mKR0_ch15_2,poprock,"drums,drummachine,bass",energetic
gKR_sFM_c01_d30_mKR0_ch15_3,indie,"drummachine,drums,bass",energetic
gKR_sFM_c01_d30_mKR0_ch15_4,reggae,"drums,drummachine,synthesizer",energetic
gKR_sFM_c01_d30_mKR0_ch15_5,poprock,"drums,drummachine,piano",energetic
gKR_sFM_c01_d30_mKR0_ch15_6,indie,"drums,drummachine,bass",energetic
gKR_sFM_c01_d30_mKR0_ch15_7,indie,"drums,drummachine,piano",energetic
gKR_sFM_c01_d30_mKR0_ch15_8,indie,"drums,drummachine,bass",energetic
gKR_sFM_c01_d30_mKR0_ch15_9,indie,"drummachine,drums,bass",energetic
gKR_sBM_c01_d28_mKR1_ch03_1,funk,"drummachine,drums,piano",energetic
gKR_sBM_c01_d28_mKR1_ch03_2,reggae,"drums,drummachine,synthesizer",energetic
gKR_sBM_c01_d28_mKR1_ch04_1,funk,"drummachine,drums,piano",energetic
gKR_sBM_c01_d28_mKR1_ch04_2,reggae,"drums,drummachine,synthesizer",energetic
gKR_sBM_c01_d28_mKR1_ch05_1,funk,"drummachine,drums,piano",energetic
gKR_sBM_c01_d28_mKR1_ch05_2,reggae,"drums,drummachine,synthesizer",energetic
gKR_sBM_c01_d28_mKR1_ch06_1,funk,"drummachine,drums,piano",energetic
gKR_sBM_c01_d28_mKR1_ch06_2,reggae,"drums,drummachine,synthesizer",energetic
gKR_sBM_c01_d28_mKR1_ch07_1,funk,"drummachine,drums,piano",energetic
gKR_sBM_c01_d28_mKR1_ch07_2,reggae,"drums,drummachine,synthesizer",energetic
gKR_sBM_c01_d28_mKR1_ch08_1,funk,"drummachine,drums,piano",energetic
gKR_sBM_c01_d28_mKR1_ch08_2,reggae,"drums,drummachine,synthesizer",energetic
gKR_sBM_c01_d28_mKR1_ch09_1,funk,"drummachine,drums,piano",energetic
gKR_sBM_c01_d28_mKR1_ch09_2,reggae,"drums,drummachine,synthesizer",energetic
gKR_sBM_c01_d28_mKR1_ch10_1,funk,"drummachine,drums,piano",energetic
gKR_sBM_c01_d28_mKR1_ch10_2,reggae,"drums,drummachine,synthesizer",energetic
gKR_sBM_c01_d29_mKR1_ch03_1,funk,"drummachine,drums,piano",energetic
gKR_sBM_c01_d29_mKR1_ch03_2,reggae,"drums,drummachine,synthesizer",energetic
gKR_sBM_c01_d29_mKR1_ch04_1,funk,"drummachine,drums,piano",energetic
gKR_sBM_c01_d29_mKR1_ch04_2,reggae,"drums,drummachine,synthesizer",energetic
gKR_sBM_c01_d29_mKR1_ch05_1,funk,"drummachine,drums,piano",energetic
gKR_sBM_c01_d29_mKR1_ch05_2,reggae,"drums,drummachine,synthesizer",energetic
